id_gta;dt_emissao_gta;cod_produtor_origem;cod_produtor_destino;id_tipo_finalidade_gta;cod_municipio_origem;nome_municipio_origem;estado_origem;cod_municipio_destino;nome_municipio_destino;estado_destino;qtd;orig_lat;orig_lon;dest_lat;dest_lon;distancia_km;duracao_min;data_seconds;repeticao_origem;flag_binaria;qt_animais_norm;data_seconds_norm;distancia_km_norm;cluster;tsne-3d-1;tsne-3d-2;tsne-3d-3
12136282;2021-10-22 22:06:40.495;436435;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;32;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1634940400;0;0;0.12449799196787148;0.7285655365187753;0.12065008230357269;0;0.11397966;-6.6800737;2.5810516
10773956;2020-12-01 10:58:30.176;3232128;23898;18;3103504;ARAGUARI;MG;3133402;ITAPAGIPE;MG;26;-18.6456;-48.1934;-19.9062;-49.3781;261.45;209.5;1606820310;0;0;0.10040160642570281;0.6594235046812877;0.6061484246400668;0;-5.9717093;-1.1646645;6.3697176
17657905;2025-01-29 15:32:50.216;3314372;23898;2;3133402;ITAPAGIPE;MG;3133402;ITAPAGIPE;MG;40;-19.9062;-49.3781;-19.9062;-49.3781;0.0;0.0;1738164770;1;1;0.1566265060240964;0.9823749189547706;0.0;0;13.47569;7.1882906;0.08456845
7263442;2018-06-28 22:36:31.279;69968;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;8;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1530225391;0;0;0.028112449799196783;0.47109095211521224;0.12065008230357269;0;-6.4079657;7.9815497;3.0462797
15407530;2023-11-18 11:39:14.875;25935;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;1;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1700307554;0;0;0.0;0.8892911189402386;0.12065008230357269;0;12.651145;-7.9291887;3.329754
10572081;2020-10-08 14:08:15.112;23898;23898;2;3161304;SÃO FRANCISCO DE SALES;MG;3133402;ITAPAGIPE;MG;13;-19.8611;-49.7727;-19.9062;-49.3781;46.8;46.9;1602166095;1;1;0.048192771084337345;0.6479796621577214;0.10850161129529595;0;1.2042184;1.7649578;5.647693
6416157;2017-11-14 15:45:13.584;17251;23898;2;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;1;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1510674313;1;1;0.0;0.42301851502368093;0.12065008230357269;0;-8.8804455;7.9386563;1.9812012
11267384;2021-03-31 14:30:18.293;3185596;23898;2;3133402;ITAPAGIPE;MG;3133402;ITAPAGIPE;MG;40;-19.9062;-49.3781;-19.9062;-49.3781;0.0;0.0;1617201018;1;1;0.1566265060240964;0.6849477203943835;0.0;0;-0.80937415;2.7022855;-5.2927065
15549673;2023-12-16 11:15:05.465;298475;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;29;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1702725305;1;1;0.11244979919678715;0.8952359155826781;0.12065008230357269;0;15.056665;-4.8637323;-4.351064
13505090;2022-09-09 14:09:44.562;23898;23898;2;3133402;ITAPAGIPE;MG;3161304;SÃO FRANCISCO DE SALES;MG;25;-19.9062;-49.3781;-19.8611;-49.7727;46.84;47.0;1662732584;1;1;0.09638554216867469;0.7969013089491379;0.10859434771520647;0;6.092813;-1.6606554;-0.46051034
15407494;2023-11-18 10:58:12.538;17850;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;24;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1700305092;0;0;0.09236947791164658;0.8892850653435969;0.12065008230357269;0;14.059967;-5.7832284;-3.215241
5613888;2017-04-07 22:01:08.323;3080393;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;31;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1491602468;0;0;0.12048192771084337;0.37612442207484476;0.12065008230357269;0;-8.596637;4.4946947;-0.24639112
9421801;2019-12-19 08:16:10.360;18789;23898;3;3111101;CAMPINA VERDE;MG;3133402;ITAPAGIPE;MG;36;-19.5382;-49.4862;-19.9062;-49.3781;53.16;76.2;1576743370;1;1;0.14056224899598393;0.585469945391321;0.12324670206106694;0;-2.2904203;2.138239;2.441612
7384691;2018-07-27 22:05:59.365;3181233;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;6;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1532729159;1;1;0.020080321285140562;0.47724724844177757;0.12065008230357269;0;-5.8768106;8.741878;3.0320163
9141397;2019-10-14 22:13:57.836;3085223;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;4;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1571091237;0;0;0.012048192771084336;0.5715724095073424;0.12065008230357269;0;-1.0121045;5.031666;6.774762
7355833;2018-07-20 22:27:00.801;18645;23898;30;3127107;FRUTAL;MG;3161304;SÃO FRANCISCO DE SALES;MG;28;-20.0259;-48.9355;-19.8611;-49.7727;94.93;91.1;1532125620;0;0;0.10843373493975902;0.47576325913899886;0.22008670855261636;0;-7.235576;4.8340454;4.389232
